order_id,payment_sequential,payment_type,payment_installments,payment_value,ingest_date
eb270c4cbf3671961f3883e8b888571b,1,boleto,1,106.97,2026-01-01
1c5998a66da200447c5cbb528969a95a,1,credit_card,5,57.00,2026-01-01
bb4f0c21ae6014e40ef007ff6fbcbeb9,2,voucher,1,31.06,2026-01-01
c3664571c21d82f7d8ada5770af419f9,1,credit_card,1,36.35,2026-01-01
7b58fca3faf09217a36d5febee5739a5,1,credit_card,3,76.76,2026-01-01
bcdbb3b243d4e882503b919785e2343f,1,boleto,1,696.15,2026-01-01
d2741de337666d1bb01913f415e6643f,1,credit_card,1,36.77,2026-01-01
f30607daae66843552e00843c6de88ef,1,boleto,1,695.99,2026-01-01
93b82c635931ca55e5d20e0d095507ce,1,credit_card,1,101.78,2026-01-01
f8ebe0a43498e8d689afbbfec4b3eaba,1,credit_card,4,107.78,2026-01-01
895e066de0072faddf0044db8e490353,1,credit_card,5,376.39,2026-01-01
5ec8f4e8fe5ee3fd5460b244d0804f9e,1,boleto,1,83.33,2026-01-01
ce9feeba53c652dd6569cca62e2bb287,1,credit_card,1,56.86,2026-01-01
e5d48f5d3719ee190629a850e362dc57,1,credit_card,1,48.71,2026-01-01
62a56f9bfe98de42bcdbe6cc57284dfb,1,credit_card,1,48.79,2026-01-01
2b72a32a2c3e93fa260ca7655073886f,1,credit_card,10,1255.43,2026-01-01
08763574782690116475ea62ffdecadb,1,credit_card,2,85.24,2026-01-01
3dddd02cc38fbaa0a544a1e928aee40e,1,credit_card,5,62.69,2026-01-01
92a9ef7f0a0d392c9ad0d5f44e86b4ba,4,voucher,1,25.00,2026-01-01
6b860b35691d486e45dc98e3514ec5f6,1,boleto,1,574.36,2026-01-01
4380bb6c7d8375926bbea2c8b514dc8c,1,credit_card,1,36.00,2026-01-01
66d03fb3c4b0f80b5db04ef9c260336d,1,credit_card,1,96.01,2026-01-01
ba4ddff2b9082f079de9a84d7a5605fd,1,credit_card,1,65.47,2026-01-01
56472b840118d1bfb244c6cb42581ae6,1,credit_card,2,319.88,2026-01-01
91c75b7ba1ec17918b96773bc0f8f443,1,credit_card,1,22.04,2026-01-01
76a1ee4ee17ea3b77f3c483c0a73e9c1,1,credit_card,3,79.15,2026-01-01
06875ab72c5b9bb2eb303a70031bfeb0,3,voucher,1,22.68,2026-01-01
a5474c0071dd5d1074e12d417078bbd0,1,boleto,1,21.38,2026-01-01
b693d6c35867fa1937455e04f2547df2,1,credit_card,5,109.31,2026-01-01
b7ed5b357d48b6c8f588c5cf0d7ddf5d,1,credit_card,10,173.53,2026-01-01
86e574a0701d15590bf31783bc7de5dc,1,credit_card,1,112.46,2026-01-01
746347ecc5cc9cb88a346545608fb635,1,credit_card,1,49.76,2026-01-01
25b6b32773813a83fe535d412fa6e805,1,credit_card,2,107.95,2026-01-01
ee038389c9f437f7c0e2d1b105a26038,1,credit_card,1,306.11,2026-01-01
a6cd683d4bd3b9b1f0aa37b27f8116d3,1,credit_card,6,609.90,2026-01-01
5447160f15621601fa9ba2b94f4906b3,1,credit_card,1,161.77,2026-01-01
31426d292a5d34315a18ac11d6eef7eb,1,credit_card,2,92.57,2026-01-01
0a4a2fccb27bd83a892fa503987a595b,1,credit_card,5,63.34,2026-01-01
ac64f79a33bfa575fc5a17e7926df3d5,1,credit_card,10,1119.60,2026-01-01
ec3b583694db9a04ad2928a8f0546207,1,credit_card,4,118.90,2026-01-01
4d315c56f2d8d8d27bf1a1365d41c923,2,voucher,1,100.00,2026-01-01
4709741e829775567b92abc42437b461,1,credit_card,8,117.74,2026-01-01
4b3a605942f29d490cb74bd6ace6b9f0,1,credit_card,1,38.10,2026-01-01
d9a79759e192eeea9d5227b706bb6155,1,credit_card,1,53.00,2026-01-01
5e99f3c445038a0709b2aea8e34ed593,1,credit_card,1,77.03,2026-01-01
d17dc4a904426827ca80f2ccb3a6be56,1,credit_card,1,54.82,2026-01-01
e5a7c745f93cb381d78042cdef65b05b,1,boleto,1,31.75,2026-01-01
f169bd689fb8b32ccd62df9050aebc0b,1,credit_card,8,772.08,2026-01-01
232b75e8b6faa6ca2063184414e634a7,1,boleto,1,180.95,2026-01-01
8736140c61ea584cb4250074756d8f3b,1,credit_card,1,83.69,2026-01-01
203096f03d82e0dffbc41ebc2e2bcfb7,1,boleto,1,118.86,2026-01-01
6d231a099f98f5a590ad78db56ae82f1,1,credit_card,1,42.27,2026-01-01
16e38caa92e342c7780f68832f832d4d,1,credit_card,8,243.36,2026-01-01
ed24759a0ae96582e88fdca0c0997d22,1,credit_card,6,102.85,2026-01-01
ba863950726dd067d21b2262ab48df78,1,credit_card,1,60.13,2026-01-01
c4d5588c1ee36814fc302422334e67f5,2,voucher,1,250.00,2026-01-01
9dc9f2ae74e006656a3312dd31e76b5f,1,credit_card,5,100.04,2026-01-01
0438fc3e115633e11a93c878a1591016,1,credit_card,3,264.22,2026-01-01
bb4f0c21ae6014e40ef007ff6fbcbeb9,1,credit_card,1,14.89,2026-01-01
d83706c29baf36eedf5e8adfb0da304e,1,boleto,1,43.95,2026-01-01
7107c5823a581db0314f8f0fa95f61e7,1,credit_card,1,84.91,2026-01-01
60550084e6b4c0cb89a87df1f3e5ebd9,1,boleto,1,66.79,2026-01-01
267e5fff0e80197e6553c5596ed81dbd,1,credit_card,1,35.36,2026-01-01
ac2b7c522d811acba0aa270ed3e112e4,1,credit_card,10,315.24,2026-01-01
86f21bf63784876b9fd6d35f46581d72,1,credit_card,4,120.84,2026-01-01
476984a30a6929077bedabbefc98ce38,1,credit_card,2,98.28,2026-01-01
72144791fc7fd8048eafc90d7f82ba54,1,credit_card,2,27.98,2026-01-01
556bbf53c2c22fbb9ef31a414dd444a6,1,credit_card,6,67.50,2026-01-01
18bf036204cea32b152a8e2a2f2bab40,1,credit_card,3,147.59,2026-01-01
56ecd129e9283080044e40f77065b350,1,boleto,1,86.25,2026-01-01
a03ad7057fae696dd18f8967826c209f,1,credit_card,1,33.68,2026-01-01
86e6162676905a8c6ad0bcbd7df8debe,1,credit_card,1,40.60,2026-01-01
c4d5588c1ee36814fc302422334e67f5,1,credit_card,1,13.78,2026-01-01
56bd45163229b35ca0ab490c1e3d3233,1,credit_card,1,76.85,2026-01-01
ea12bd9ee4b9a167ce287004482769e1,1,credit_card,1,92.57,2026-01-01
d3c64cf55752f7821e85e7ea9b9b3f30,1,credit_card,6,339.86,2026-01-01
bb3b61a129aba9eeb10bb81a4770f3b1,1,credit_card,5,272.80,2026-01-01
0d25f1b15acb59ceff22667265743132,1,credit_card,10,374.15,2026-01-01
c186ebe3937470a2f562a2dc0bc74dd7,1,credit_card,2,65.71,2026-01-01
634e8f4c0f6744a626f77f39770ac6aa,1,credit_card,1,7.08,2026-01-01
54c48a1401020a79d5d52ff20cb07aa7,1,credit_card,4,111.21,2026-01-01
36530871a5e80138db53bcfd8a104d90,1,credit_card,6,63.79,2026-01-01
3923e3ade70348985bd2ca389905cf19,1,boleto,1,78.15,2026-01-01
54d591a90dbfa19ae578252a9b5a2720,1,credit_card,8,137.23,2026-01-01
32e4fa9bb468884309b58b9348de70c3,2,voucher,1,20.00,2026-01-01
b2bd1f09c1b8a4a36940f6f6e49d5dec,3,voucher,1,29.13,2026-01-01
62fe29a53926ef67e73c4b5f3e1ba6f3,1,credit_card,3,42.09,2026-01-01
c4cffa375b754170e9823a1fe9ac75bb,1,voucher,1,96.62,2026-01-01
0f8532e6a9c1e86b215fda5c13f37fad,1,boleto,1,783.12,2026-01-01
5e0311cb517d342851ca3b346cd4c5ab,1,credit_card,1,70.12,2026-01-01
d9cfa4b0f995deb2fa9758d5534e1d13,1,boleto,1,148.69,2026-01-01
ad2b0f4fd912cd3c834e5976c46b75b7,1,credit_card,6,345.46,2026-01-01
16cb3a72f04e248a1244b076ce0d9bb7,1,credit_card,3,224.77,2026-01-01
f9fe35b6ddb4b18faa9a9a683e20eaea,1,credit_card,2,130.27,2026-01-01
6f841dde94727854eaff3f66432c80ea,1,credit_card,3,192.95,2026-01-01
4eeecb9e657525024b9b538730c5f974,1,credit_card,3,31.22,2026-01-01
2d8f8f85abccae68275f423d878f2b7e,1,boleto,1,78.09,2026-01-01
2b0ff3c2ec4265091bba2e1e5d9aa762,1,credit_card,1,113.31,2026-01-01
b23b43e19386862a7c0aaa27c80e782f,1,credit_card,2,56.76,2026-01-01
9d48a2dfef2e0cb6155f816b9bf8489c,1,credit_card,1,20.04,2026-01-01
5ff96c15d0b717ac6ad1f3d77225a350,1,credit_card,3,32.70,2026-01-01
43d88b0e949865904334dd5b3ca63f50,1,credit_card,2,58.28,2026-01-01
136cce7faa42fdb2cefd53fdc79a6098,1,credit_card,1,65.95,2026-01-01
9d047c83463a30fcc3f2b361d9a33d2f,1,credit_card,2,46.93,2026-01-01
ca0400dec2c292340c373e63b1c2c597,2,voucher,1,50.00,2026-01-01
6a0a8bfbbe700284feb0845d95e0867f,1,credit_card,5,101.74,2026-01-01
37104fd8b73d0691fda9491fe8906808,1,boleto,1,122.22,2026-01-01
06875ab72c5b9bb2eb303a70031bfeb0,1,credit_card,1,2.32,2026-01-01
0f93b20928bc59f8571a39b03ed0c1bb,1,credit_card,1,77.57,2026-01-01
9885fff91f7c807525f8320e5292a3db,1,boleto,1,156.67,2026-01-01
747996a66f5aa711deb8ae58f5ae46a0,1,boleto,1,18.62,2026-01-01
f5218a2401f92542f87b1de5bc3f92ff,1,credit_card,4,55.52,2026-01-01
315ab79b5d15b5e9304d729579d36a42,1,credit_card,3,34.86,2026-01-01
b0ff8ff92f8d916fa2e8005cd8e1a135,1,boleto,1,73.34,2026-01-01
c0e59bb74c6b71dbd39b3073120e957d,1,credit_card,1,93.12,2026-01-01
ad21c59c0840e6cb83a9ceb5573f8159,1,credit_card,1,28.62,2026-01-01
3acf8c12de0c5a31ce57671e97cb48a1,1,credit_card,6,236.41,2026-01-01
3606d0126c19d4197f835572f5162c20,1,credit_card,3,335.48,2026-01-01
9344ccd01ff5fa7ec2aef0ee7e1c49c3,1,boleto,1,51.79,2026-01-01
7e3e92dc3eaf5389f32da97228f7dd0e,1,credit_card,4,95.21,2026-01-01
06ae7271902bbb087fc093137fee6e81,1,boleto,1,96.80,2026-01-01
49e19ca07e42bde08630a08e50ad980e,1,credit_card,10,133.25,2026-01-01
d4922affdd87d3e42657243354c7acd1,1,credit_card,1,58.95,2026-01-01
7958d9e7f3083099780539e0054d0c54,1,boleto,1,48.08,2026-01-01
6051e6d3da9a50b7325cbe9c81025062,1,credit_card,2,258.50,2026-01-01
d74d2985a4c187334dc59722076a2e5f,1,credit_card,4,257.42,2026-01-01
20a6605d8265ca357d15eaf4f6710f63,1,credit_card,5,105.28,2026-01-01
7156f3e0b94405abcbad1a8c94557338,1,credit_card,2,28.46,2026-01-01
cd0019d8419b82109ff269d8b4e18791,1,boleto,1,307.00,2026-01-01
5342acb7b183acec77f59e4d78f7c804,1,credit_card,1,150.21,2026-01-01
f3c916d220c67cd493a09b5bb17bfc23,1,credit_card,2,140.08,2026-01-01
f9c8a2771f663e15460ae6ba93205354,1,credit_card,3,73.34,2026-01-01
263ba12390d0fbce329dd16da8cd20f8,1,credit_card,2,147.33,2026-01-01
9f2ff91a3b8c4c34b7847c9c68971cfd,1,credit_card,3,119.24,2026-01-01
633dfa0c56ae5c0c7f2e90620ad55b2f,1,credit_card,1,56.50,2026-01-01
61898b3ad4d51459e014bc6d4c2e7166,1,credit_card,3,128.85,2026-01-01
a0d5b8474423ddf55228373b81a46272,1,boleto,1,89.88,2026-01-01
9b2fa9acfe395734a133a58bcbfb9776,1,credit_card,3,318.37,2026-01-01
48a928c553c276852b35ce90fedfeee2,1,credit_card,1,42.69,2026-01-01
7d1ac7d65c6b5d59a9ac241fa41da57d,1,credit_card,3,35.09,2026-01-01
f6f6a68d78c7dd4b319f6df3c846094b,1,credit_card,1,89.36,2026-01-01
563404de47cdc6763e7eced487016b66,2,voucher,1,20.00,2026-01-01
b01875821b8dcb6abc61776f0f971bce,1,credit_card,10,142.16,2026-01-01
c1f0e475378c6500b5907a2134bda1da,1,credit_card,4,54.10,2026-01-01
f848643eec1d69395095eb3840d2051e,1,credit_card,4,88.90,2026-01-01
a82922658c32130591989ddab7111ed6,1,credit_card,10,617.69,2026-01-01
cd81fccdeffb11e33de701e2c53c85c6,1,credit_card,1,83.61,2026-01-01
e6190dea235662449d160357e46eaec8,1,credit_card,2,89.88,2026-01-01
bb27f9e70d5cdc66d0c616aee3dbb387,1,debit_card,1,499.40,2026-01-01
f31535f21d145b2345e2bf7f09d62322,1,credit_card,5,123.26,2026-01-01
777ee9a9950b655601a65012d4e45584,1,credit_card,4,249.70,2026-01-01
91d7491c6b0eada151a7e307697841bc,1,credit_card,3,73.72,2026-01-01
884b1394fc8888e6a877df86eb19e74c,1,credit_card,2,55.04,2026-01-01
90e4c72e836cb3e0bea6a31fd981a346,1,credit_card,7,102.03,2026-01-01
3bbbeac55063ea854a8b5d32a2cbf8b0,1,credit_card,1,158.94,2026-01-01
06a6627d9cc91a04e9d146bf65fee0a2,1,credit_card,1,113.62,2026-01-01
80d817467dc3d0a4bb5ab8986c962b1f,1,credit_card,1,132.88,2026-01-01
50fe82ce977520094518dd8618d7331a,1,credit_card,1,13.39,2026-01-01
d30680568af2e9f0aeba3420292df26d,1,credit_card,4,126.11,2026-01-01
338d39656f66d84fdf7b2d9b578121bf,1,credit_card,4,81.11,2026-01-01
9defaf92cff22420e4e8ef7784815a55,1,credit_card,6,62.69,2026-01-01
82daed31f80350ce51f518369a8d181c,1,credit_card,5,96.88,2026-01-01
3faf126d8a3b0684272791cd3c6cf3fe,1,credit_card,8,368.11,2026-01-01
20e0101b20700188cadb288126949685,1,credit_card,5,105.56,2026-01-01
eea0eb694d4eb8ffa2ed9279f4c348e5,1,credit_card,1,81.55,2026-01-01
e22b71f6e4a481445ec4527cb4c405f7,1,credit_card,3,34.24,2026-01-01
62a12e4d2a742b2491d7c00d2d79bf52,1,credit_card,10,299.72,2026-01-01
88c588c116fd06fb8e48dd83af88ec4a,1,credit_card,1,1.74,2026-01-01
41bb5cee06dbf170878a9ef93ac7e7f5,1,credit_card,2,23.69,2026-01-01
b2bd1f09c1b8a4a36940f6f6e49d5dec,1,credit_card,1,23.09,2026-01-01
b16cec67cb3f5a4bb31abe8988b43d19,1,credit_card,2,141.67,2026-01-01
974c1993ab8024d3ed16229183c2308d,1,boleto,1,84.56,2026-01-01
95a74a28d622001aafb5dd088ea0d88c,1,credit_card,5,50.68,2026-01-01
ac244956f757aeeb76242334254bf9a5,2,voucher,1,89.70,2026-01-01
f847298c3beb552989d31c5f673da6fc,1,credit_card,2,76.34,2026-01-01
e897d96adf4da16805cd6faf2913ce48,2,credit_card,6,430.89,2026-01-01
f396e1280028fa9c8c83111abee5f2e9,1,boleto,1,455.38,2026-01-01
b88d7ae9bd78eac18e8b6ceb04695fb8,1,credit_card,2,46.00,2026-01-01
6efcd938092fe73904610b4bd39b2e7f,1,credit_card,2,146.44,2026-01-01
72ee4a26e767e55282ac10e63c7b1227,1,credit_card,2,112.77,2026-01-01
664c5e57eb8479a79caeb79fc79699ca,1,credit_card,1,63.98,2026-01-01
9472d3c8a0ad463cbfc89897334431da,1,credit_card,2,20.03,2026-01-01
77e9941864fc840be8e4b1ba5347c0f7,1,credit_card,1,103.27,2026-01-01
8cd615f11b504c1ea4ea2d07e7ac2930,1,credit_card,1,44.97,2026-01-01
f97a6e53615dfc1488e4bcf3dfe1cb2f,1,boleto,1,44.10,2026-01-01
1cb6cfd9e6306cfe607017391834999a,1,credit_card,2,208.70,2026-01-01
eafef0e6c44f121531569a69a318c3b3,1,credit_card,3,81.21,2026-01-01
bcdbca456c84595f3dadfbef9eeeaf51,1,credit_card,1,50.95,2026-01-01
84398110dbaecfbc9ef3dc592c6b189b,1,credit_card,1,58.62,2026-01-01
6699d7eb202a80ad0dd024134fe5ed60,1,credit_card,1,36.69,2026-01-01
ee990334acb0ff9333b01afa465f3006,1,boleto,1,445.32,2026-01-01
38c1e3d4ed6a13cd0cf612d4c09766e9,1,credit_card,2,188.94,2026-01-01
a87f63f16c37c383775f476c6f22b635,1,credit_card,1,45.78,2026-01-01
412fccb2b44a99b36714bca3fef8ad7b,1,credit_card,1,140.88,2026-01-01
e6c3435aca88a50c893f06b6b13e9242,1,credit_card,6,64.39,2026-01-01
a1ba9164e568e28f6977c343fb78e9b1,1,credit_card,2,87.76,2026-01-01
b5e23127e5bc161906c1d23be69f7e16,1,credit_card,9,147.16,2026-01-01
ec1fc57b72a7bbe5b32f9c606510db76,1,credit_card,2,174.42,2026-01-01
0bb0dd89956cc5f44ff556c2189e7160,1,boleto,1,54.00,2026-01-01
bd4bd0194d6d29f83b8557d4b89b572a,1,boleto,1,37.83,2026-01-01
7c18eddfcd24680d80a502346221614e,1,credit_card,10,423.67,2026-01-01
cfa4fa27b417971e86d8127cb688712f,1,boleto,1,46.16,2026-01-01
4207ad8e0e4e4070f271c930d25f72d7,1,credit_card,4,155.14,2026-01-01
af5b0604e113e1526593d505a26ef39d,1,voucher,1,28.62,2026-01-01
40ef667b4259d5f521a0fd1a093d0415,1,boleto,1,63.12,2026-01-01
ee43d4bf4491386fa4837c502b9c3f4e,1,credit_card,4,139.69,2026-01-01
9472d3c8a0ad463cbfc89897334431da,2,credit_card,5,68.99,2026-01-01
1c35ac660d7ef6691b25d20df3d6eccb,1,credit_card,7,74.03,2026-01-01
04040ee654b248cdc512a68ecc83e4cc,1,credit_card,8,275.19,2026-01-01
1f3fcd02b6ab99b6b499dcd412076175,1,boleto,1,154.76,2026-01-01
6f954a919130aa1e8def4ed1b9fca432,1,boleto,1,22.18,2026-01-01
2ba4074f243f2ec78961779a7c89b1c3,1,boleto,1,117.94,2026-01-01
d0d85933667e8a90939ca37947942b62,1,credit_card,1,48.95,2026-01-01
acce194856392f074dbf9dada14d8d82,1,credit_card,10,227.68,2026-01-01
36ebb4199031e72a1fa964549b88c377,1,voucher,1,133.25,2026-01-01
5f071a8534fb6805fa6ec902f04219e4,1,credit_card,3,92.64,2026-01-01
1d5b194c01e762aa59a47ae8dca7199f,1,credit_card,10,235.13,2026-01-01
6379750dac6a8a1e11378e34278ae8df,1,credit_card,2,73.34,2026-01-01
e995d128a5a5bd59d704a736c4a75fd5,1,credit_card,7,73.68,2026-01-01
598cd40a798aa27cded050fe918ffbe7,1,boleto,1,587.94,2026-01-01
06bafdd8b6d0b5befb44337a7674a1ec,1,credit_card,1,91.05,2026-01-01
3b881091c6fc2687191b01c705287c13,1,credit_card,10,189.34,2026-01-01
6d60cc495dfb5a5851f56f188c4e4059,1,credit_card,1,35.86,2026-01-01
89165e6d4c28047da0adf13ac8b3e1b3,1,credit_card,1,118.35,2026-01-01
2ce1ad82022c1ba30c2079502ac725aa,1,boleto,1,130.56,2026-01-01
f0a82a328fd64b2796242bbfddb7e1d4,1,credit_card,1,378.83,2026-01-01
acbe07f22f29ad7e5a78f30008cc6ec7,1,credit_card,2,124.12,2026-01-01
bc024a50e4e6ff5212d0febb0f4b4a37,1,credit_card,3,36.09,2026-01-01
191a0013ee3ec32e27da5f85cf028081,1,credit_card,1,154.38,2026-01-01
eb1873ec4d6a2af1c0626a7d08bd9c09,1,credit_card,10,828.08,2026-01-01
38097aba0f729783af8bf48eabf5e496,1,credit_card,2,173.49,2026-01-01
4190ab61a7fced69f3ee84d1da1120cc,1,boleto,1,211.26,2026-01-01
376a342d70faa7a733b871acc701def8,1,credit_card,1,42.10,2026-01-01
3440f090efa1949bc4e9ebd0b89b2b6c,1,boleto,1,69.45,2026-01-01
b2bd1f09c1b8a4a36940f6f6e49d5dec,2,voucher,1,162.92,2026-01-01
4e2160ff7a61b2bf4fbd2e527ea924d3,1,credit_card,1,54.36,2026-01-01
43488f856ed3fa3e7d3f8228755d383b,1,credit_card,2,27.85,2026-01-01
93483f560d46ab6fb3fbf571c59d78dd,1,credit_card,2,149.14,2026-01-01
780fe22baa36991bdbb1559f5b549596,1,credit_card,5,52.51,2026-01-01
141ad0192cfa16174e4fd0a1a7e7ba4a,1,credit_card,3,104.08,2026-01-01
fa4c0ad484374bf0485f99f6a57255a5,1,credit_card,4,125.52,2026-01-01
e481f51cbdc54678b7cc49136f2d6af7,2,voucher,1,18.59,2026-01-01
ef5b03340b5839974405018a62e03f29,1,boleto,1,117.68,2026-01-01
3ef7c7b43ae449415675a6c34720b78e,1,boleto,1,403.32,2026-01-01
39e9813f11fbc948f71cfaf189976662,1,boleto,1,38.42,2026-01-01
12764e11143d316ea2257118daa2e3bc,1,credit_card,1,27.29,2026-01-01
e54613f3313c396f77d8280b9121ea2e,1,credit_card,3,413.53,2026-01-01
56a4ac10a4a8f2ba7693523bb439eede,1,boleto,1,32.70,2026-01-01
568b0f8bb1f7efe803f006abfd707e5e,1,credit_card,1,64.62,2026-01-01
7c3e6d9d783f5fb5927a500abf1cfbaf,1,credit_card,1,61.27,2026-01-01
db0b67b642c6fdc947608f6b2108f802,1,boleto,1,37.68,2026-01-01
cbbb524a0e1646aa6cf7a3c0bbe517ad,1,boleto,1,95.58,2026-01-01
a4b79dbc2ad1b141dcc00a17f2450a11,1,credit_card,8,100.34,2026-01-01
85ce859fd6dc634de8d2f1e290444043,1,credit_card,1,29.75,2026-01-01
db5fdbee9ab29d55f24c329246e6fe51,1,credit_card,3,104.37,2026-01-01
db6a3a98e587a2b75215bf8f467d43ec,1,credit_card,1,133.06,2026-01-01
8b37f436aea079bd73bbcbe103d14a0b,1,credit_card,6,594.55,2026-01-01
dcbd516c0f39081a5e542ef76bbc3fe4,1,credit_card,9,91.23,2026-01-01
d7f4e2f755cf2f40aa7c39804cfe01c4,4,voucher,1,30.21,2026-01-01
83018ec114eee8641c97e08f7b4e926f,1,credit_card,1,5.96,2026-01-01
2978901accabf6eef42711d8133a62f1,1,credit_card,2,223.97,2026-01-01
f76b895a9902ad634abed7eec3211a10,1,credit_card,6,706.19,2026-01-01
9d531c565e28c3e0d756192f84d8731f,1,credit_card,4,40.09,2026-01-01
b028c30dc8af213ae4c26a64446211db,1,credit_card,3,154.73,2026-01-01
31ef15cb5a3faa4df17e96b09cd8c1a1,1,credit_card,1,34.00,2026-01-01
7ac1f3de2cdc809de6aa1e6719451f53,1,credit_card,2,39.75,2026-01-01
e5e7f892785fbe21a339bcd77efdae86,1,credit_card,5,83.62,2026-01-01
6d710101fb9f067dd5385ea1b6021946,1,credit_card,2,22.78,2026-01-01
1d251ab94983c4adb11e4b168abb1439,1,credit_card,6,118.56,2026-01-01
af66c46c49bdb3bf2f862efb1eb67d81,1,credit_card,1,59.85,2026-01-01
2ed75ffbf396fcdc6341f17d1a16ef5d,1,credit_card,2,88.37,2026-01-01
c0e6116a3c6c2d732ec1b43bb7b5f307,1,credit_card,1,43.54,2026-01-01
dc05a07c0cc70e26e10e274313034ad3,1,debit_card,1,429.64,2026-01-01
626e4ba4ac663dadb68a6fe4b0d7b8d4,1,credit_card,3,132.09,2026-01-01
2e1b28b55908e9904e59370fa0ecbb8e,1,credit_card,2,129.46,2026-01-01
8ac7bcd85522aa82e2d89d27ea9cb818,1,credit_card,2,40.23,2026-01-01
59d34e1064930d037d30041b73683aa7,1,credit_card,1,16.01,2026-01-01
d493148aa5f8d08914d29ec0524e1196,1,credit_card,6,170.10,2026-01-01
58d4c4747ee059eeeb865b349b41f53a,1,boleto,1,35.36,2026-01-01
d965c84427fa1d6daad237adfbf75554,1,boleto,1,413.59,2026-01-01
f86b24a45dc34d1b7fcdeb817bf503da,1,credit_card,10,226.14,2026-01-01
abc5ec9ecaec740b498a37f19c29a8c0,1,credit_card,1,141.06,2026-01-01
ac85808794ef111b4689bbdb5ea7f2c9,1,credit_card,1,36.69,2026-01-01
efe9bd98be3cb5cb5c87e7ca27abe613,1,boleto,1,61.11,2026-01-01
0760a852e4e9d89eb77bf631eaaf1c84,1,boleto,1,50.35,2026-01-01
8ad3f1d0f96992e43566c4c82c9f6c58,1,credit_card,1,93.59,2026-01-01
ec341c54a5ebf8ee0a67a8632aa7579b,1,credit_card,2,29.92,2026-01-01
eb79e3366c1e8ef5a331f96b5c73995f,1,boleto,1,155.14,2026-01-01
41de3b8bbb80e2cc80c8d446a752d2fb,1,boleto,1,33.22,2026-01-01
52e5445828db681d83dccb33a15ecac4,1,credit_card,8,194.06,2026-01-01
8373f5d7df6d9249999fd38f8513e6d7,1,debit_card,1,130.69,2026-01-01
4d95703047b8a80cf5796b7478900ec7,1,credit_card,3,103.50,2026-01-01
e5e6a20a4c3fbe6ee280c01f8fe279cc,1,credit_card,1,71.27,2026-01-01
01835ef41c5ac66dd9ec6084fa1d0533,1,credit_card,1,72.14,2026-01-01
02610d88ac343ed64988d2706ce3ebfd,1,boleto,1,43.11,2026-01-01
d0a72f8bcc1f2045167eaa548647e77c,1,credit_card,4,222.13,2026-01-01
2f246ee329fce6932458bc7a10625d2a,1,credit_card,4,41.69,2026-01-01
5820a1100976432c7968a52da59e9364,1,credit_card,1,52.24,2026-01-01
a685d016c8a26f71a0bb67821070e398,1,boleto,1,99.26,2026-01-01
97fdf3115437c18e71138bdaa80ec60b,1,credit_card,4,81.61,2026-01-01
bb2e64c3040ceb9b7ca2bfc602adca08,1,credit_card,2,257.34,2026-01-01
cf0ac4e12ad66c28302fc103670222fa,1,boleto,1,33.77,2026-01-01
d445a6e277eaa62900bc18d453d96d76,1,credit_card,5,225.42,2026-01-01
f4471dae8c482f51aa1826cd9f5d4433,1,credit_card,8,232.14,2026-01-01
0e782c3705510e717d28907746cbda82,1,credit_card,1,37.38,2026-01-01
dcb4a1d21593a108db61f12a4b3d61db,1,credit_card,8,224.84,2026-01-01
0b584b729bdfec204ec2aa5d21d6ca56,1,boleto,1,78.22,2026-01-01
965c963c874eedc47cd261cbe057121b,1,credit_card,4,124.29,2026-01-01
418764469a9e73f76f56783c1863bd05,1,credit_card,1,141.97,2026-01-01
edc531c3153d23614049077e7e1e6405,1,boleto,1,136.40,2026-01-01
0d5cbb8e4c1c7a7fc26899126197a6b9,1,credit_card,2,155.29,2026-01-01
434d3eec8dd031c322077fb2452e53a0,1,credit_card,1,76.29,2026-01-01
82bce245b1c9148f8d19a55b9ff70644,1,boleto,1,267.80,2026-01-01
50c67fc0ce3ee7959b7dfeeabfbe6b78,1,credit_card,10,173.57,2026-01-01
15d086bbbae9b9e4b50c916c919479ed,1,boleto,1,73.49,2026-01-01
cbec453ddd874ca620b8afc6393e3218,1,credit_card,3,103.55,2026-01-01
6ebaec694d7025e2ad4a05dba887c032,1,credit_card,7,153.72,2026-01-01
305b0101ce8f8fd2d7b32f7480340018,1,credit_card,1,44.42,2026-01-01
33209e0f87b2ed543a0876812c9c5c40,1,credit_card,4,196.95,2026-01-01
0b50bea7ba1e8ba7a21b01b7c9d1350b,1,credit_card,2,74.28,2026-01-01
234c056c50619f48da64f731c48242b4,1,boleto,1,75.71,2026-01-01
dd78f560c270f1909639c11b925620ea,1,credit_card,2,60.69,2026-01-01
3480c6733692db0895d7f240dc18d9d6,1,debit_card,1,56.78,2026-01-01
51fc12a7908ea200b269a6ecfb3e7740,1,boleto,1,30.96,2026-01-01
8eeda294fab8a5ed70259afb59a10ff8,1,boleto,1,187.20,2026-01-01
7e05645577366863a93350aac5cc7de5,1,credit_card,6,148.76,2026-01-01
bb2dfe6031f35f7abc9a3c7dad5e4467,1,credit_card,8,651.84,2026-01-01
f09942b1e1419e69f7509158f2a9c1d6,1,credit_card,7,72.68,2026-01-01
c82430e4a84f03b67cc2a82fecd873f0,1,boleto,1,300.76,2026-01-01
116f0b09343b49556bbad5f35bee0cdf,1,credit_card,4,43.09,2026-01-01
66e4624ae69e7dc89bd50222b59f581f,1,credit_card,9,91.68,2026-01-01
